Date,MarketPrice,UnitsBought,CashUsed,CumUnits,CumInvested,PortfolioValue,AvgCost,ProfitLoss,ReturnPct
2005-09-02,12600.0,0.793651,10000.0,0.793651,10000.0,10000.0026,12599.996724000852,0.002599999999802094,2.5999999997416978e-05
2005-09-05,12634.8798828125,0.0,0.0,0.793651,10000.0,10027.685053874024,12599.996724000852,27.68505387402365,0.27685053874024756
2005-09-06,12599.4296875,0.0,0.0,0.793651,10000.0,9999.549970914062,12599.996724000852,-0.45002908593778557,-0.004500290859377198
2005-09-07,12607.58984375,0.0,0.0,0.793651,10000.0,10006.026287082032,12599.996724000852,6.026287082031558,0.06026287082030457
2005-09-08,12533.8896484375,0.0,0.0,0.793651,10000.0,9947.53405337207,12599.996724000852,-52.46594662792995,-0.524659466279298
2005-09-09,12692.0400390625,0.0,0.0,0.793651,10000.0,10073.050269041993,12599.996724000852,73.05026904199258,0.7305026904199208
2005-09-12,12896.4296875,0.0,0.0,0.793651,10000.0,10235.264317914063,12599.996724000852,235.2643179140632,2.3526431791406344
2005-09-13,12901.9501953125,0.0,0.0,0.793651,10000.0,10239.64567445996,12599.996724000852,239.64567445996,2.3964567445996066
2005-09-14,12834.25,0.0,0.0,0.793651,10000.0,10185.91534675,12599.996724000852,185.91534675000003,1.8591534675000077
2005-09-15,12986.7802734375,0.0,0.0,0.793651,10000.0,10306.971150793945,12599.996724000852,306.9711507939446,3.0697115079394433
2005-09-16,12958.6796875,0.0,0.0,0.793651,10000.0,10284.669092664062,12599.996724000852,284.6690926640622,2.846690926640627
2005-09-20,13148.5703125,0.0,0.0,0.793651,10000.0,10435.375977085938,12599.996724000852,435.37597708593785,4.353759770859389
2005-09-21,13196.5703125,0.0,0.0,0.793651,10000.0,10473.471225085937,12599.996724000852,473.4712250859375,4.734712250859374
2005-09-22,13159.3603515625,0.0,0.0,0.793651,10000.0,10443.939502377929,12599.996724000852,443.9395023779289,4.43939502377928
2005-09-26,13392.6298828125,0.0,0.0,0.793651,10000.0,10629.074099124024,12599.996724000852,629.0740991240236,6.290740991240229
2005-09-27,13310.0400390625,0.0,0.0,0.793651,10000.0,10563.526587041992,12599.996724000852,563.5265870419917,5.635265870419914
2005-09-28,13435.91015625,0.0,0.0,0.793651,10000.0,10663.42353141797,12599.996724000852,663.4235314179696,6.634235314179704
2005-09-29,13617.240234375,0.0,0.0,0.793651,10000.0,10807.336329251953,12599.996724000852,807.3363292519534,8.07336329251953
2005-09-30,13574.2998046875,0.0,0.0,0.793651,10000.0,10773.25661429004,12599.996724000852,773.2566142900396,7.732566142900388
2005-10-03,13525.2802734375,0.739356,10000.0,1.533007,20000.0,20734.3493361416,13046.254844237501,734.3493361416004,3.671746680707999
2005-10-04,13738.83984375,0.0,0.0,1.533007,20000.0,21061.737652347656,13046.254844237501,1061.737652347656,5.30868826173827
2005-10-05,13689.8896484375,0.0,0.0,1.533007,20000.0,20986.696660282225,13046.254844237501,986.6966602822249,4.9334833014111235
2005-10-06,13359.509765625,0.0,0.0,1.533007,20000.0,20480.221987271485,13046.254844237501,480.221987271485,2.401109936357426
2005-10-07,13227.740234375,0.0,0.0,1.533007,20000.0,20278.218373478514,13046.254844237501,278.21837347851397,1.3910918673925687
2005-10-11,13556.7099609375,0.0,0.0,1.533007,20000.0,20782.531267086913,13046.254844237501,782.5312670869134,3.912656335434561
2005-10-12,13463.740234375,0.0,0.0,1.533007,20000.0,20640.008025478517,13046.254844237501,640.0080254785171,3.2000401273925894
2005-10-13,13449.240234375,0.0,0.0,1.533007,20000.0,20617.779423978514,13046.254844237501,617.7794239785144,3.088897119892575
2005-10-14,13420.5400390625,0.0,0.0,1.533007,20000.0,20573.781823663085,13046.254844237501,573.7818236630847,2.8689091183154325
2005-10-17,13400.2900390625,0.0,0.0,1.533007,20000.0,20542.738431913087,13046.254844237501,542.738431913087,2.7136921595654284
2005-10-18,13352.240234375,0.0,0.0,1.533007,20000.0,20469.077744978516,13046.254844237501,469.0777449785164,2.345388724892583
2005-10-19,13129.490234375,0.0,0.0,1.533007,20000.0,20127.600435728516,13046.254844237501,127.60043572851646,0.6380021786425827
2005-10-20,13190.4599609375,0.0,0.0,1.533007,20000.0,20221.067453336913,13046.254844237501,221.06745333691288,1.1053372666845585
2005-10-21,13199.9501953125,0.0,0.0,1.533007,20000.0,20235.61604906543,13046.254844237501,235.61604906542925,1.178080245327151
2005-10-24,13106.1796875,0.0,0.0,1.533007,20000.0,20091.865204195314,13046.254844237501,91.86520419531371,0.45932602097655817
2005-10-25,13280.6201171875,0.0,0.0,1.533007,20000.0,20359.283603989257,13046.254844237501,359.28360398925724,1.7964180199462776
2005-10-26,13395.01953125,0.0,0.0,1.533007,20000.0,20534.65870654297,13046.254844237501,534.6587065429703,2.67329353271486
2005-10-27,13417.080078125,0.0,0.0,1.533007,20000.0,20568.477679326174,13046.254844237501,568.4776793261735,2.8423883966308683
2005-10-28,13346.5400390625,0.0,0.0,1.533007,20000.0,20460.339305663085,13046.254844237501,460.3393056630848,2.3016965283154223
2005-10-31,13606.5,0.0,0.0,1.533007,20000.0,20858.8597455,13046.254844237501,858.8597455000017,4.294298727500001
2005-11-01,13867.8603515625,0.721092,10000.0,2.254099,30000.0,31259.53015059668,13309.087134149831,1259.5301505966818,4.198433835322279
2005-11-02,13894.7802734375,0.0,0.0,2.254099,30000.0,31320.210319575195,13309.087134149831,1320.2103195751952,4.400701065250656
2005-11-04,14075.9599609375,0.0,0.0,2.254099,30000.0,31728.607271989258,13309.087134149831,1728.6072719892582,5.762024239964192
2005-11-07,14061.599609375,0.0,0.0,2.254099,30000.0,31696.23761789258,13309.087134149831,1696.2376178925806,5.654125392975273
2005-11-08,14036.73046875,0.0,0.0,2.254099,30000.0,31640.18011287891,13309.087134149831,1640.1801128789084,5.467267042929702
2005-11-09,14072.2001953125,0.0,0.0,2.254099,30000.0,31720.132388053713,13309.087134149831,1720.132388053713,5.7337746268457
2005-11-10,14080.8798828125,0.0,0.0,2.254099,30000.0,31739.697262967773,13309.087134149831,1739.697262967773,5.79899087655924
2005-11-11,14155.0595703125,0.0,0.0,2.254099,30000.0,31906.905622381837,13309.087134149831,1906.905622381837,6.35635207460612
2005-11-14,14116.0400390625,0.0,0.0,2.254099,30000.0,31818.951736010742,13309.087134149831,1818.951736010742,6.063172453369137
2005-11-15,14091.76953125,0.0,0.0,2.254099,30000.0,31764.243608621095,13309.087134149831,1764.2436086210946,5.880812028736981
2005-11-16,14170.8701171875,0.0,0.0,2.254099,30000.0,31942.54416028223,13309.087134149831,1942.5441602822284,6.475147200940756
2005-11-17,14411.7900390625,0.0,0.0,2.254099,30000.0,32485.601515260743,13309.087134149831,2485.6015152607433,8.285338384202468
2005-11-18,14623.1201171875,0.0,0.0,2.254099,30000.0,32961.960433032225,13309.087134149831,2961.9604330322254,9.873201443440749
2005-11-21,14680.4296875,0.0,0.0,2.254099,30000.0,33091.14187816406,13309.087134149831,3091.1418781640605,10.303806260546878
2005-11-22,14708.3203125,0.0,0.0,2.254099,30000.0,33154.01010808594,13309.087134149831,3154.0101080859386,10.513367026953135
2005-11-24,14742.580078125,0.0,0.0,2.254099,30000.0,33231.23501152149,13309.087134149831,3231.2350115214867,10.77078337173829
2005-11-25,14784.2900390625,0.0,0.0,2.254099,30000.0,33325.253392760744,13309.087134149831,3325.2533927607437,11.084177975869135
2005-11-28,14986.9404296875,0.0,0.0,2.254099,30000.0,33782.047435618166,13309.087134149831,3782.0474356181658,12.606824785393878
2005-11-29,14927.7001953125,0.0,0.0,2.254099,30000.0,33648.51408255371,13309.087134149831,3648.514082553709,12.16171360851237
2005-11-30,14872.150390625,0.0,0.0,2.254099,30000.0,33523.29932335742,13309.087134149831,3523.2993233574234,11.744331077858083
